Contig accession,Feature name,Feature,Begin,End,Strand,Length
PPYXA570.00103,PPYXA570_04798,CDS,55906,56721,+,816
PPYXA570.00103,PPYXA570_04799,CDS,56954,57181,-,228
PPYXA570.00103,PPYXA570_04800,CDS,57332,57433,-,102
PPYXA570.00103,PPYXA570_04801,CDS,57423,58796,-,1374
PPYXA570.00103,PPYXA570_04802,CDS,59088,63146,-,4059
PPYXA570.00103,PPYXA570_04803,CDS,63573,63956,-,384
PPYXA570.00103,PPYXA570_04804,CDS,64230,64832,-,603
PPYXA570.00103,PPYXA570_04805,CDS,64967,66283,-,1317
PPYXA570.00103,PPYXA570_04806,CDS,66448,67914,-,1467
PPYXA570.00103,PPYXA570_04807,CDS,68119,69402,-,1284
PPYXA570.00103,PPYXA570_04808,CDS,69486,70403,-,918
PPYXA570.00103,PPYXA570_04809,CDS,70393,71070,-,678
PPYXA570.00103,PPYXA570_04810,CDS,71303,72721,+,1419
PPYXA570.00103,PPYXA570_04811,CDS,72795,73949,-,1155
PPYXA570.00103,PPYXA570_04812,CDS,74217,75005,+,789
PPYXA570.00103,PPYXA570_04813,CDS,75087,76721,-,1635
PPYXA570.00103,PPYXA570_04814,CDS,76827,78428,-,1602
PPYXA570.00103,PPYXA570_04815,CDS,78425,78844,-,420
PPYXA570.00103,PPYXA570_04816,CDS,78807,79814,-,1008
PPYXA570.00103,PPYXA570_04817,CDS,79838,82297,-,2460
PPYXA570.00103,PPYXA570_04818,CDS,82290,82541,-,252
PPYXA570.00103,PPYXA570_04819,CDS,83061,84473,-,1413
PPYXA570.00103,PPYXA570_04820,CDS,84560,85795,-,1236
PPYXA570.00103,PPYXA570_04821,CDS,85847,86803,-,957
PPYXA570.00103,PPYXA570_04822,CDS,86852,88114,-,1263
PPYXA570.00103,PPYXA570_04823,CDS,88167,89006,-,840
PPYXA570.00103,PPYXA570_04824,CDS,89125,90351,-,1227
PPYXA570.00103,PPYXA570_04825,CDS,90459,91508,-,1050
PPYXA570.00103,PPYXA570_04826,CDS,91854,92774,+,921
PPYXA570.00103,PPYXA570_04827,CDS,92868,93767,-,900
PPYXA570.00103,PPYXA570_04828,CDS,93864,94859,-,996
PPYXA570.00103,PPYXA570_04829,CDS,95424,97874,-,2451
PPYXA570.00103,PPYXA570_04830,CDS,97868,98038,-,171
PPYXA570.00103,PPYXA570_04831,CDS,98287,98847,-,561
PPYXA570.00103,PPYXA570_04832,CDS,99286,110361,+,11076
PPYXA570.00103,PPYXA570_04833,CDS,110521,110718,-,198
PPYXA570.00103,PPYXA570_04834,CDS,111065,111403,-,339
PPYXA570.00103,PPYXA570_04835,CDS,111407,111799,-,393
PPYXA570.00103,PPYXA570_04836,CDS,111820,113319,-,1500
PPYXA570.00103,PPYXA570_04837,CDS,113332,113730,-,399
PPYXA570.00103,PPYXA570_04838,CDS,113813,114889,-,1077
PPYXA570.00103,PPYXA570_04839,CDS,115049,115315,-,267
PPYXA570.00103,PPYXA570_04840,CDS,115352,116359,-,1008
PPYXA570.00103,PPYXA570_04841,CDS,116391,117530,-,1140
PPYXA570.00103,PPYXA570_04842,CDS,117491,118501,-,1011
PPYXA570.00103,PPYXA570_04843,CDS,118515,120404,-,1890
PPYXA570.00103,PPYXA570_04844,CDS,120551,121366,-,816
PPYXA570.00103,PPYXA570_04845,CDS,121518,121757,-,240
PPYXA570.00103,PPYXA570_04846,CDS,121760,122212,-,453
PPYXA570.00103,PPYXA570_04847,CDS,122303,122872,-,570
PPYXA570.00103,PPYXA570_04848,CDS,122890,123810,-,921
PPYXA570.00103,PPYXA570_04849,CDS,123874,125442,-,1569
PPYXA570.00103,PPYXA570_04850,CDS,125461,125961,-,501
PPYXA570.00103,PPYXA570_04851,CDS,125971,126246,-,276
PPYXA570.00103,PPYXA570_04852,CDS,126442,126852,-,411
PPYXA570.00103,PPYXA570_04853,CDS,127588,128058,-,471
PPYXA570.00103,PPYXA570_04854,CDS,128155,128250,-,96
PPYXA570.00103,PPYXA570_04855,CDS,128442,129272,-,831
PPYXA570.00103,PPYXA570_04856,CDS,129359,131479,-,2121
PPYXA570.00103,PPYXA570_04857,CDS,131681,132121,-,441
PPYXA570.00103,PPYXA570_04858,CDS,132289,133011,-,723
PPYXA570.00103,PPYXA570_04859,CDS,133016,134176,-,1161
PPYXA570.00103,PPYXA570_04860,CDS,134224,137004,-,2781
PPYXA570.00103,PPYXA570_04861,CDS,137206,138615,+,1410
PPYXA570.00103,PPYXA570_04862,CDS,138612,141728,+,3117
PPYXA570.00103,PPYXA570_04863,CDS,141784,142686,+,903
PPYXA570.00103,PPYXA570_04864,CDS,142814,144016,-,1203
PPYXA570.00103,PPYXA570_04865,CDS,144346,144636,-,291
PPYXA570.00103,PPYXA570_04866,CDS,144773,145357,-,585
PPYXA570.00103,PPYXA570_04867,CDS,145402,146934,-,1533
PPYXA570.00103,PPYXA570_04868,CDS,147034,149400,-,2367
PPYXA570.00103,PPYXA570_04869,CDS,149939,151285,-,1347
PPYXA570.00103,PPYXA570_04870,CDS,151305,154442,-,3138
PPYXA570.00103,PPYXA570_04871,CDS,154794,158810,-,4017
PPYXA570.00103,PPYXA570_04872,CDS,159001,160131,-,1131
PPYXA570.00103,PPYXA570_04873,CDS,160269,161042,-,774
PPYXA570.00103,PPYXA570_04874,CDS,161039,162175,-,1137
PPYXA570.00103,PPYXA570_04875,CDS,162151,164166,-,2016
PPYXA570.00103,PPYXA570_04876,CDS,164427,166145,-,1719
PPYXA570.00103,PPYXA570_04877,CDS,166243,166689,-,447
PPYXA570.00103,PPYXA570_04878,CDS,167585,167797,-,213
PPYXA570.00103,PPYXA570_04879,CDS,167808,168635,-,828
PPYXA570.00103,PPYXA570_04880,CDS,168649,169533,-,885
PPYXA570.00103,PPYXA570_04881,CDS,169657,170655,-,999
PPYXA570.00103,PPYXA570_04882,CDS,170827,171114,-,288
PPYXA570.00103,PPYXA570_04883,CDS,171315,172055,-,741
PPYXA570.00103,PPYXA570_04884,CDS,172126,173565,-,1440
PPYXA570.00103,PPYXA570_04885,CDS,173781,175136,-,1356
PPYXA570.00103,PPYXA570_04886,CDS,175472,175723,-,252
PPYXA570.00103,PPYXA570_04887,CDS,175782,176072,+,291
PPYXA570.00103,PPYXA570_04888,CDS,176069,176482,-,414
PPYXA570.00103,PPYXA570_04889,CDS,176553,177953,-,1401
PPYXA570.00103,PPYXA570_04890,CDS,178075,178941,-,867
PPYXA570.00103,PPYXA570_04891,CDS,179117,180631,-,1515
PPYXA570.00103,PPYXA570_04892,CDS,180651,181196,-,546
PPYXA570.00103,PPYXA570_04893,CDS,181193,181681,-,489
PPYXA570.00103,PPYXA570_04894,CDS,181791,182015,-,225
PPYXA570.00103,PPYXA570_04895,CDS,182121,182945,-,825
PPYXA570.00103,PPYXA570_04896,CDS,182975,183355,-,381
PPYXA570.00103,PPYXA570_04897,CDS,183348,183611,-,264
PPYXA570.00103,PPYXA570_04898,CDS,183779,184945,-,1167
PPYXA570.00103,PPYXA570_04899,CDS,185056,185685,-,630
PPYXA570.00103,PPYXA570_04900,CDS,186038,187303,-,1266
PPYXA570.00103,PPYXA570_04901,CDS,187319,188155,-,837
PPYXA570.00103,PPYXA570_04902,CDS,188155,189036,-,882
PPYXA570.00103,PPYXA570_04903,CDS,189215,190465,-,1251
PPYXA570.00103,PPYXA570_04904,CDS,190587,191174,-,588
PPYXA570.00103,PPYXA570_04905,CDS,191542,192126,-,585
PPYXA570.00103,PPYXA570_04906,CDS,192212,192772,-,561
PPYXA570.00103,PPYXA570_04907,CDS,192916,194199,-,1284
PPYXA570.00103,PPYXA570_04908,CDS,194381,195073,-,693
PPYXA570.00103,PPYXA570_04909,CDS,195289,196482,-,1194
PPYXA570.00103,PPYXA570_04910,CDS,196558,197457,-,900
PPYXA570.00103,PPYXA570_04911,CDS,197461,198528,-,1068
PPYXA570.00103,PPYXA570_04912,CDS,198864,199964,-,1101
PPYXA570.00103,PPYXA570_04913,CDS,200111,200602,-,492
PPYXA570.00103,PPYXA570_04914,CDS,200599,201699,-,1101
PPYXA570.00103,PPYXA570_04915,CDS,202014,202505,-,492
PPYXA570.00103,PPYXA570_04916,CDS,202563,203267,-,705
PPYXA570.00103,PPYXA570_04917,CDS,203326,203751,-,426
PPYXA570.00103,PPYXA570_04918,CDS,203984,205480,+,1497
PPYXA570.00103,PPYXA570_04919,CDS,205523,207034,-,1512
PPYXA570.00103,PPYXA570_04920,CDS,207232,207825,+,594
PPYXA570.00103,PPYXA570_04921,CDS,207871,208212,+,342
PPYXA570.00103,PPYXA570_04922,CDS,208212,208526,+,315
PPYXA570.00103,PPYXA570_04923,CDS,208541,209473,+,933
PPYXA570.00103,PPYXA570_04924,CDS,209578,210012,-,435
PPYXA570.00103,PPYXA570_04925,CDS,210171,210632,+,462
PPYXA570.00103,PPYXA570_04926,CDS,210835,211266,+,432
PPYXA570.00103,PPYXA570_04927,CDS,211278,211892,-,615
PPYXA570.00103,PPYXA570_04928,CDS,211939,212568,-,630
PPYXA570.00103,PPYXA570_04929,CDS,212764,214011,+,1248
PPYXA570.00103,PPYXA570_04930,CDS,214139,215854,-,1716
PPYXA570.00103,PPYXA570_04931,CDS,216025,216750,+,726
PPYXA570.00103,PPYXA570_04932,CDS,216835,217383,+,549
PPYXA570.00103,PPYXA570_04933,CDS,217489,217983,-,495
PPYXA570.00103,PPYXA570_04934,CDS,218088,219335,-,1248
PPYXA570.00103,PPYXA570_04935,CDS,219382,221514,-,2133
PPYXA570.00103,PPYXA570_04936,CDS,221871,222716,-,846
PPYXA570.00103,PPYXA570_04937,CDS,222898,222999,-,102
PPYXA570.00103,PPYXA570_04938,CDS,223110,224471,-,1362
PPYXA570.00103,PPYXA570_04939,CDS,224863,225339,-,477
PPYXA570.00103,PPYXA570_04940,CDS,225455,226348,-,894
PPYXA570.00103,PPYXA570_04941,CDS,226669,227352,-,684
PPYXA570.00103,PPYXA570_04942,CDS,227465,227803,-,339
PPYXA570.00103,PPYXA570_04943,CDS,227803,228321,-,519
PPYXA570.00103,PPYXA570_04944,CDS,228434,228742,-,309
PPYXA570.00103,PPYXA570_04945,CDS,228879,230024,-,1146
PPYXA570.00103,PPYXA570_04946,CDS,230175,231188,-,1014
PPYXA570.00103,PPYXA570_04947,CDS,231302,232246,-,945
PPYXA570.00103,PPYXA570_04948,CDS,232451,234070,-,1620
PPYXA570.00103,PPYXA570_04949,CDS,234394,235011,+,618
PPYXA570.00103,PPYXA570_04950,CDS,235051,235695,+,645
PPYXA570.00103,PPYXA570_04951,CDS,235688,236098,+,411
PPYXA570.00103,PPYXA570_04952,CDS,236143,236649,+,507
PPYXA570.00103,PPYXA570_04953,CDS,236679,237308,+,630
PPYXA570.00103,PPYXA570_04954,CDS,237337,237897,+,561
PPYXA570.00103,PPYXA570_04955,CDS,237900,238334,+,435
PPYXA570.00103,PPYXA570_04956,CDS,238402,238941,-,540
PPYXA570.00103,PPYXA570_04957,CDS,239312,239956,+,645
PPYXA570.00103,PPYXA570_04958,CDS,240139,241773,-,1635
PPYXA570.00103,PPYXA570_04959,CDS,241932,242708,+,777
PPYXA570.00103,PPYXA570_04960,CDS,242726,244141,+,1416
PPYXA570.00103,PPYXA570_04961,CDS,244206,244820,-,615
PPYXA570.00103,PPYXA570_04962,CDS,244846,246330,-,1485
PPYXA570.00103,PPYXA570_04963,CDS,246640,247872,+,1233
PPYXA570.00103,PPYXA570_04964,CDS,248333,249208,-,876
PPYXA570.00103,PPYXA570_04965,CDS,249346,250101,-,756
PPYXA570.00103,PPYXA570_04966,CDS,250119,250796,-,678
PPYXA570.00103,PPYXA570_04967,CDS,250777,251442,-,666
PPYXA570.00103,PPYXA570_04968,CDS,251662,253110,-,1449
PPYXA570.00103,PPYXA570_04969,CDS,253383,253955,-,573
PPYXA570.00103,PPYXA570_04970,CDS,253979,255649,-,1671
PPYXA570.00103,PPYXA570_04971,CDS,255651,256010,-,360
PPYXA570.00103,PPYXA570_04972,CDS,256114,256752,-,639
PPYXA570.00103,PPYXA570_04973,CDS,257183,257632,+,450
PPYXA570.00103,PPYXA570_04974,CDS,257740,259194,-,1455
PPYXA570.00103,PPYXA570_04975,CDS,259187,260275,-,1089
PPYXA570.00103,PPYXA570_04976,CDS,260268,261062,-,795
PPYXA570.00103,PPYXA570_04977,CDS,261059,261775,-,717
PPYXA570.00103,PPYXA570_04978,CDS,261805,263061,-,1257
PPYXA570.00103,PPYXA570_04979,CDS,263054,264199,-,1146
PPYXA570.00103,PPYXA570_04980,CDS,264274,264918,-,645
PPYXA570.00103,PPYXA570_04981,CDS,265084,265863,-,780
PPYXA570.00103,PPYXA570_04982,CDS,265860,266939,-,1080
PPYXA570.00103,PPYXA570_04983,CDS,267034,268830,-,1797
PPYXA570.00103,PPYXA570_04984,CDS,269383,269937,-,555
PPYXA570.00103,PPYXA570_04985,CDS,270137,270994,-,858
PPYXA570.00103,PPYXA570_04986,CDS,271096,272262,-,1167
PPYXA570.00103,PPYXA570_04987,CDS,272306,272530,-,225
PPYXA570.00103,PPYXA570_04988,CDS,272523,273740,-,1218
PPYXA570.00103,PPYXA570_04989,CDS,273740,275365,-,1626
PPYXA570.00103,PPYXA570_04990,CDS,275545,275883,-,339
PPYXA570.00103,PPYXA570_04991,CDS,275899,276612,-,714
PPYXA570.00103,PPYXA570_04992,CDS,276683,277540,-,858
PPYXA570.00103,PPYXA570_04993,CDS,277721,278707,+,987
PPYXA570.00103,PPYXA570_04994,CDS,278795,280783,-,1989
PPYXA570.00103,PPYXA570_04995,CDS,280942,281349,-,408
PPYXA570.00103,PPYXA570_04996,CDS,281469,282329,-,861
PPYXA570.00103,PPYXA570_04997,CDS,282333,282746,-,414
PPYXA570.00103,PPYXA570_04998,CDS,282889,283728,-,840
PPYXA570.00103,PPYXA570_04999,CDS,283704,284099,-,396
PPYXA570.00103,PPYXA570_05000,CDS,284278,284595,+,318
PPYXA570.00103,PPYXA570_05001,CDS,284524,285630,-,1107
PPYXA570.00103,PPYXA570_05002,CDS,285627,286736,-,1110
PPYXA570.00103,PPYXA570_05003,CDS,286761,288002,-,1242
PPYXA570.00103,PPYXA570_05004,CDS,287980,289614,-,1635
PPYXA570.00103,PPYXA570_05005,CDS,289837,290928,+,1092
PPYXA570.00103,PPYXA570_05006,CDS,291016,291513,-,498
PPYXA570.00103,PPYXA570_05007,CDS,291580,294501,-,2922
PPYXA570.00103,PPYXA570_05008,CDS,294734,295204,+,471
PPYXA570.00103,PPYXA570_05009,CDS,295497,297446,+,1950
PPYXA570.00103,PPYXA570_05010,CDS,297443,297940,+,498
PPYXA570.00103,PPYXA570_05011,CDS,298484,300802,+,2319
PPYXA570.00103,PPYXA570_05012,CDS,300890,301423,-,534
PPYXA570.00103,PPYXA570_05013,CDS,301803,302132,+,330
PPYXA570.00103,PPYXA570_05014,CDS,302125,302676,+,552
PPYXA570.00103,PPYXA570_05015,CDS,302681,303532,+,852
PPYXA570.00103,PPYXA570_05016,CDS,303650,304369,+,720
PPYXA570.00103,PPYXA570_05017,CDS,304555,304992,+,438
PPYXA570.00103,PPYXA570_05018,CDS,305062,305520,-,459
PPYXA570.00103,PPYXA570_05019,CDS,305642,305803,+,162
PPYXA570.00103,PPYXA570_05020,CDS,305828,306991,-,1164
PPYXA570.00103,PPYXA570_05021,CDS,307142,307618,-,477
PPYXA570.00103,PPYXA570_05022,CDS,307973,309694,-,1722
PPYXA570.00103,PPYXA570_05023,CDS,309723,310781,-,1059
PPYXA570.00103,PPYXA570_05024,CDS,310798,311586,-,789
PPYXA570.00103,PPYXA570_05025,CDS,311593,312414,-,822
PPYXA570.00103,PPYXA570_05026,CDS,312442,313371,-,930
PPYXA570.00103,PPYXA570_05027,CDS,313371,314444,-,1074
PPYXA570.00103,PPYXA570_05028,CDS,314619,314963,-,345
PPYXA570.00103,PPYXA570_05029,CDS,315456,315752,-,297
PPYXA570.00103,PPYXA570_05030,CDS,315792,317252,-,1461
PPYXA570.00103,PPYXA570_05031,CDS,317333,317680,+,348
PPYXA570.00103,PPYXA570_05032,CDS,317932,318078,-,147
PPYXA570.00103,PPYXA570_05033,CDS,318106,319500,-,1395
PPYXA570.00103,PPYXA570_05034,CDS,319522,321549,-,2028
PPYXA570.00103,PPYXA570_05035,CDS,321567,322634,-,1068
PPYXA570.00103,PPYXA570_05036,CDS,322676,324049,-,1374
PPYXA570.00103,PPYXA570_05037,CDS,324075,325523,-,1449
PPYXA570.00103,PPYXA570_05038,CDS,325520,328366,-,2847
PPYXA570.00103,PPYXA570_05039,CDS,328415,328792,-,378
PPYXA570.00103,PPYXA570_05040,CDS,328807,329319,-,513
PPYXA570.00103,PPYXA570_05041,CDS,329303,329908,-,606
PPYXA570.00103,PPYXA570_05042,CDS,330279,331463,+,1185
PPYXA570.00103,PPYXA570_05043,CDS,331595,332551,-,957
PPYXA570.00103,PPYXA570_05044,CDS,332766,333359,+,594
PPYXA570.00103,PPYXA570_05045,CDS,333436,334044,-,609
PPYXA570.00103,PPYXA570_05046,CDS,334083,334592,-,510
PPYXA570.00103,PPYXA570_05047,CDS,334582,336933,-,2352
PPYXA570.00103,PPYXA570_05048,CDS,337123,338199,+,1077
PPYXA570.00103,PPYXA570_05049,CDS,338571,339476,-,906
PPYXA570.00103,PPYXA570_05050,CDS,339608,339979,+,372
PPYXA570.00103,PPYXA570_05051,CDS,339976,340653,+,678
PPYXA570.00103,PPYXA570_05052,CDS,340800,342503,-,1704
PPYXA570.00103,PPYXA570_05053,CDS,342731,343744,-,1014
PPYXA570.00103,PPYXA570_05054,CDS,343717,344223,-,507
PPYXA570.00103,PPYXA570_05055,CDS,344274,344831,-,558
PPYXA570.00103,PPYXA570_05056,CDS,345079,345576,+,498
PPYXA570.00103,PPYXA570_05057,CDS,345673,346626,-,954
PPYXA570.00103,PPYXA570_05058,CDS,346886,347521,+,636
PPYXA570.00103,PPYXA570_05059,CDS,347633,348793,-,1161
PPYXA570.00103,PPYXA570_05060,CDS,348873,349070,+,198
PPYXA570.00103,PPYXA570_05061,CDS,349109,349699,-,591
PPYXA570.00103,PPYXA570_05062,CDS,349765,351132,-,1368
PPYXA570.00103,PPYXA570_05063,CDS,351230,352375,-,1146
PPYXA570.00103,PPYXA570_05064,CDS,352356,353594,-,1239
PPYXA570.00103,PPYXA570_05065,CDS,353844,354620,-,777
PPYXA570.00103,PPYXA570_05066,CDS,354670,355314,-,645
PPYXA570.00103,PPYXA570_05067,CDS,355389,356219,-,831
PPYXA570.00103,PPYXA570_05068,CDS,356560,357516,+,957
PPYXA570.00103,PPYXA570_05069,CDS,357698,358711,-,1014
PPYXA570.00103,PPYXA570_05070,CDS,358997,360406,-,1410
PPYXA570.00103,PPYXA570_05071,CDS,360763,361770,+,1008
PPYXA570.00103,PPYXA570_05072,CDS,362028,362579,+,552
PPYXA570.00103,PPYXA570_05073,CDS,362548,364233,+,1686
PPYXA570.00103,PPYXA570_05074,CDS,364346,365170,-,825
PPYXA570.00103,PPYXA570_05075,CDS,365170,366036,-,867
PPYXA570.00103,PPYXA570_05076,CDS,366053,367285,-,1233
PPYXA570.00103,PPYXA570_05077,CDS,367488,368255,-,768
PPYXA570.00103,PPYXA570_05078,CDS,368268,368960,-,693
PPYXA570.00103,PPYXA570_05079,CDS,369065,369793,-,729
PPYXA570.00103,PPYXA570_05080,CDS,370125,372209,-,2085
PPYXA570.00103,PPYXA570_05081,CDS,372313,372456,-,144
PPYXA570.00103,PPYXA570_05082,CDS,372536,373714,-,1179
PPYXA570.00103,PPYXA570_05083,CDS,373938,374897,-,960
PPYXA570.00103,PPYXA570_05084,CDS,374910,375959,-,1050
PPYXA570.00103,PPYXA570_05085,CDS,376002,376835,-,834
PPYXA570.00103,PPYXA570_05086,CDS,376838,377722,-,885
PPYXA570.00103,PPYXA570_05087,CDS,377790,379109,-,1320
PPYXA570.00103,PPYXA570_05088,CDS,379342,380517,+,1176
PPYXA570.00103,PPYXA570_05089,CDS,380514,381713,+,1200
PPYXA570.00103,PPYXA570_05090,CDS,381962,382975,+,1014
PPYXA570.00103,PPYXA570_05091,CDS,383074,383286,-,213
PPYXA570.00103,PPYXA570_05092,CDS,383407,383922,-,516
PPYXA570.00103,PPYXA570_05093,CDS,384079,384255,+,177
PPYXA570.00103,PPYXA570_05094,CDS,384512,385558,+,1047
PPYXA570.00103,PPYXA570_05095,CDS,385639,386436,-,798
PPYXA570.00103,PPYXA570_05096,CDS,386683,389229,+,2547
PPYXA570.00103,PPYXA570_05097,CDS,389328,390509,-,1182
PPYXA570.00103,PPYXA570_05098,CDS,390537,390968,-,432
PPYXA570.00103,PPYXA570_05099,CDS,391469,391864,+,396
PPYXA570.00103,PPYXA570_05100,CDS,391896,392729,-,834
PPYXA570.00103,PPYXA570_05101,CDS,392991,394484,+,1494
PPYXA570.00103,PPYXA570_05102,CDS,394548,395297,-,750
PPYXA570.00103,PPYXA570_05103,CDS,395459,396199,-,741
PPYXA570.00103,PPYXA570_05104,CDS,396349,396636,-,288
PPYXA570.00103,PPYXA570_05105,CDS,396903,398138,+,1236
PPYXA570.00103,PPYXA570_05106,CDS,398338,399174,+,837
PPYXA570.00103,PPYXA570_05107,CDS,399288,399419,-,132
PPYXA570.00103,PPYXA570_05108,CDS,399373,400248,-,876
PPYXA570.00103,PPYXA570_05109,CDS,400691,401326,+,636
PPYXA570.00103,PPYXA570_05110,CDS,401332,401889,+,558
PPYXA570.00103,PPYXA570_05111,CDS,402011,404137,-,2127
PPYXA570.00103,PPYXA570_05112,CDS,404242,405165,-,924
PPYXA570.00103,PPYXA570_05113,CDS,405629,406609,-,981
PPYXA570.00103,PPYXA570_05114,CDS,406624,408291,-,1668
PPYXA570.00103,PPYXA570_05115,CDS,408416,410182,-,1767
PPYXA570.00103,PPYXA570_05116,CDS,410179,411810,-,1632
PPYXA570.00103,PPYXA570_05117,CDS,412202,412543,-,342
PPYXA570.00103,PPYXA570_05118,CDS,412759,413994,+,1236
PPYXA570.00103,PPYXA570_05119,CDS,414028,415221,+,1194
PPYXA570.00103,PPYXA570_05120,CDS,415224,415394,+,171
PPYXA570.00103,PPYXA570_05121,CDS,415447,416160,+,714
PPYXA570.00103,PPYXA570_05122,CDS,416827,418674,-,1848
PPYXA570.00103,PPYXA570_05123,CDS,418775,419485,-,711
PPYXA570.00103,PPYXA570_05124,CDS,419710,420348,-,639
PPYXA570.00103,PPYXA570_05125,CDS,420449,421054,-,606
PPYXA570.00103,PPYXA570_05126,CDS,421296,422036,+,741
PPYXA570.00103,PPYXA570_05127,CDS,422033,422794,+,762
PPYXA570.00103,PPYXA570_05128,CDS,422930,423277,+,348
PPYXA570.00103,PPYXA570_05129,CDS,423636,424538,+,903
PPYXA570.00103,PPYXA570_05130,CDS,424625,424867,+,243
PPYXA570.00103,PPYXA570_05131,CDS,424870,425373,-,504
PPYXA570.00103,PPYXA570_05132,CDS,425450,425926,-,477
PPYXA570.00103,PPYXA570_05133,CDS,426035,426139,-,105
PPYXA570.00103,PPYXA570_05134,CDS,426260,426967,-,708
PPYXA570.00103,PPYXA570_05135,CDS,427027,427971,-,945
PPYXA570.00103,PPYXA570_05136,CDS,428138,430336,+,2199
PPYXA570.00103,PPYXA570_05137,CDS,430378,432636,+,2259
PPYXA570.00103,PPYXA570_05138,CDS,432918,436508,+,3591
PPYXA570.00103,PPYXA570_05139,CDS,437136,437702,-,567
PPYXA570.00103,PPYXA570_05140,CDS,437731,438441,-,711
PPYXA570.00103,PPYXA570_05141,CDS,438434,439360,-,927
PPYXA570.00103,PPYXA570_05142,CDS,439549,440577,-,1029
PPYXA570.00103,PPYXA570_05143,CDS,440898,442202,-,1305
PPYXA570.00103,PPYXA570_05144,CDS,442309,443955,-,1647
PPYXA570.00103,PPYXA570_05145,CDS,443948,445801,-,1854
PPYXA570.00103,PPYXA570_05146,CDS,445924,446820,+,897
PPYXA570.00103,PPYXA570_05147,CDS,446820,447650,+,831
PPYXA570.00103,PPYXA570_05148,CDS,447883,449094,+,1212
PPYXA570.00103,PPYXA570_05149,CDS,449152,449772,-,621
PPYXA570.00103,PPYXA570_05150,CDS,450105,451454,+,1350
PPYXA570.00103,PPYXA570_05151,CDS,451566,453098,+,1533
PPYXA570.00103,PPYXA570_05152,CDS,453145,454272,+,1128
PPYXA570.00103,PPYXA570_05153,CDS,454347,455303,-,957
PPYXA570.00103,PPYXA570_05154,CDS,455505,457451,-,1947
PPYXA570.00103,PPYXA570_05155,CDS,457726,459075,-,1350
PPYXA570.00103,PPYXA570_05156,CDS,459238,461790,-,2553
PPYXA570.00103,PPYXA570_05157,CDS,462012,462191,+,180
PPYXA570.00103,PPYXA570_05158,CDS,462508,463797,+,1290
PPYXA570.00103,PPYXA570_05159,CDS,463906,465135,-,1230
PPYXA570.00103,PPYXA570_05160,CDS,465542,467083,+,1542
PPYXA570.00103,PPYXA570_05161,CDS,467182,467892,-,711
PPYXA570.00103,PPYXA570_05162,CDS,468105,469529,-,1425
PPYXA570.00103,PPYXA570_05163,CDS,469589,470917,-,1329
PPYXA570.00103,PPYXA570_05164,CDS,471002,471334,-,333
PPYXA570.00103,PPYXA570_05165,CDS,471327,471644,-,318
PPYXA570.00103,PPYXA570_05166,CDS,472148,473263,+,1116
PPYXA570.00103,PPYXA570_05167,CDS,473337,473774,-,438
PPYXA570.00103,PPYXA570_05168,CDS,474011,474169,-,159
PPYXA570.00103,PPYXA570_05169,CDS,474179,474745,-,567
PPYXA570.00103,PPYXA570_05170,CDS,474759,476273,-,1515
PPYXA570.00103,PPYXA570_05171,CDS,476421,478163,+,1743
PPYXA570.00103,PPYXA570_05172,CDS,478374,479774,-,1401
PPYXA570.00103,PPYXA570_05173,CDS,479986,480231,+,246
PPYXA570.00103,PPYXA570_05174,CDS,480274,481233,-,960
PPYXA570.00103,PPYXA570_05175,CDS,481345,482292,+,948
PPYXA570.00103,PPYXA570_05176,CDS,482331,483344,-,1014
PPYXA570.00103,PPYXA570_05177,CDS,483459,484256,+,798
PPYXA570.00103,PPYXA570_05178,CDS,484356,485333,+,978
PPYXA570.00103,PPYXA570_05179,CDS,485335,486357,+,1023
PPYXA570.00103,PPYXA570_05180,CDS,486354,487337,+,984
PPYXA570.00103,PPYXA570_05181,CDS,487533,488291,-,759
PPYXA570.00103,PPYXA570_05182,CDS,488296,489012,-,717
PPYXA570.00103,PPYXA570_05183,CDS,489043,489852,-,810
PPYXA570.00103,PPYXA570_05184,CDS,489993,490796,-,804
PPYXA570.00103,PPYXA570_05185,CDS,490844,491665,-,822
PPYXA570.00103,PPYXA570_05186,CDS,491685,492515,-,831
PPYXA570.00103,PPYXA570_05187,CDS,492515,493459,-,945
PPYXA570.00103,PPYXA570_05188,CDS,493505,495130,-,1626
PPYXA570.00103,PPYXA570_05189,CDS,495273,496049,-,777
PPYXA570.00103,PPYXA570_05190,CDS,496046,496963,-,918
PPYXA570.00103,PPYXA570_05191,CDS,496963,497778,-,816
PPYXA570.00103,PPYXA570_05192,CDS,497793,498722,-,930
PPYXA570.00103,PPYXA570_05193,CDS,498738,500321,-,1584
PPYXA570.00103,PPYXA570_05194,CDS,501697,503004,-,1308
PPYXA570.00103,PPYXA570_05195,CDS,502998,503615,-,618
PPYXA570.00103,PPYXA570_05196,CDS,504204,505685,+,1482
PPYXA570.00103,PPYXA570_05197,CDS,505698,506954,+,1257
PPYXA570.00103,PPYXA570_05198,CDS,507006,507851,+,846
PPYXA570.00103,PPYXA570_05199,CDS,508034,508930,+,897
PPYXA570.00103,PPYXA570_05200,CDS,509065,511356,+,2292
PPYXA570.00103,PPYXA570_05201,CDS,511556,512503,-,948
PPYXA570.00103,PPYXA570_05202,CDS,512795,513850,+,1056
PPYXA570.00103,PPYXA570_05203,CDS,513868,514887,+,1020
