Contig accession,Feature name,Feature,Begin,End,Strand,Length
Contig_086,Feature_04488,CDS,53894,54925,-,1032
Contig_086,Feature_04489,CDS,54922,56268,-,1347
Contig_086,Feature_04490,CDS,56335,56436,-,102
Contig_086,Feature_04491,CDS,56628,57176,+,549
Contig_086,Feature_04492,CDS,57266,58498,+,1233
Contig_086,Feature_04493,CDS,58589,58720,-,132
Contig_086,Feature_04494,CDS,58894,60027,+,1134
Contig_086,Feature_04495,CDS,60486,61952,+,1467
Contig_086,Feature_04496,CDS,62075,63451,-,1377
Contig_086,Feature_04497,CDS,63500,64627,-,1128
Contig_086,Feature_04498,CDS,64908,65153,+,246
Contig_086,Feature_04499,CDS,65144,67153,+,2010
Contig_086,Feature_04500,CDS,67452,68975,-,1524
Contig_086,Feature_04501,CDS,69032,70348,-,1317
Contig_086,Feature_04502,CDS,70484,71656,+,1173
Contig_086,Feature_04503,CDS,71746,71976,-,231
Contig_086,Feature_04504,CDS,72032,72973,-,942
Contig_086,Feature_04505,CDS,73255,73986,+,732
Contig_086,Feature_04506,CDS,74068,74529,-,462
Contig_086,Feature_04507,CDS,74540,75094,-,555
Contig_086,Feature_04508,CDS,75230,75865,+,636
Contig_086,Feature_04509,CDS,75875,77398,+,1524
Contig_086,Feature_04510,CDS,77562,79607,-,2046
Contig_086,Feature_04511,CDS,79980,81413,-,1434
Contig_086,Feature_04512,CDS,81734,84163,-,2430
Contig_086,Feature_04513,CDS,84350,84718,-,369
Contig_086,Feature_04514,CDS,84820,86145,-,1326
Contig_086,Feature_04515,CDS,86112,86447,-,336
Contig_086,Feature_04516,CDS,86448,87056,-,609
Contig_086,Feature_04517,CDS,87056,89032,-,1977
Contig_086,Feature_04518,CDS,89059,90042,-,984
Contig_086,Feature_04519,CDS,90395,90643,-,249
Contig_086,Feature_04520,CDS,90864,92210,-,1347
Contig_086,Feature_04521,CDS,92207,94732,-,2526
Contig_086,Feature_04522,CDS,94786,96480,-,1695
Contig_086,Feature_04523,CDS,96543,97445,-,903
Contig_086,Feature_04524,CDS,97461,98474,-,1014
Contig_086,Feature_04525,CDS,98811,99005,+,195
Contig_086,Feature_04526,CDS,98937,99353,-,417
Contig_086,Feature_04527,CDS,99495,101297,-,1803
Contig_086,Feature_04528,CDS,101278,103038,-,1761
Contig_086,Feature_04529,CDS,103038,104051,-,1014
Contig_086,Feature_04530,CDS,104038,105444,-,1407
Contig_086,Feature_04531,CDS,105698,105859,-,162
Contig_086,Feature_04532,CDS,105849,107498,-,1650
Contig_086,Feature_04533,CDS,107491,109281,-,1791
Contig_086,Feature_04534,CDS,109407,109988,-,582
Contig_086,Feature_04535,CDS,110289,111263,-,975
Contig_086,Feature_04536,CDS,111238,112617,-,1380
Contig_086,Feature_04537,CDS,112691,113644,-,954
Contig_086,Feature_04538,CDS,113684,114625,-,942
Contig_086,Feature_04539,CDS,114830,115630,-,801
Contig_086,Feature_04540,CDS,115885,117219,+,1335
Contig_086,Feature_04541,CDS,117347,118144,+,798
Contig_086,Feature_04542,CDS,118270,118596,-,327
Contig_086,Feature_04543,CDS,118749,119660,-,912
Contig_086,Feature_04544,CDS,119819,120595,-,777
Contig_086,Feature_04545,CDS,120595,121575,-,981
Contig_086,Feature_04546,CDS,121588,122346,-,759
Contig_086,Feature_04547,CDS,122340,123290,-,951
Contig_086,Feature_04548,CDS,123280,124233,-,954
Contig_086,Feature_04549,CDS,124557,125234,+,678
Contig_086,Feature_04550,CDS,125235,126152,+,918
Contig_086,Feature_04551,CDS,126260,126937,+,678
Contig_086,Feature_04552,CDS,126934,129480,+,2547
Contig_086,Feature_04553,CDS,129579,130118,-,540
Contig_086,Feature_04554,CDS,130381,131352,+,972
Contig_086,Feature_04555,CDS,131514,133211,-,1698
Contig_086,Feature_04556,CDS,133450,134259,-,810
Contig_086,Feature_04557,CDS,134457,135863,-,1407
Contig_086,Feature_04558,CDS,136110,138017,-,1908
Contig_086,Feature_04559,CDS,138272,139240,+,969
Contig_086,Feature_04560,CDS,139264,140112,+,849
Contig_086,Feature_04561,CDS,140109,140963,+,855
Contig_086,Feature_04562,CDS,140960,141757,+,798
Contig_086,Feature_04563,CDS,141843,142973,-,1131
Contig_086,Feature_04564,CDS,143136,144011,-,876
Contig_086,Feature_04565,CDS,144085,144918,-,834
Contig_086,Feature_04566,CDS,144998,146062,-,1065
Contig_086,Feature_04567,CDS,146429,147112,-,684
Contig_086,Feature_04568,CDS,147229,147726,-,498
Contig_086,Feature_04569,CDS,147787,148101,-,315
Contig_086,Feature_04570,CDS,148247,149437,-,1191
Contig_086,Feature_04571,CDS,149486,150058,-,573
Contig_086,Feature_04572,CDS,150260,151561,-,1302
Contig_086,Feature_04573,CDS,151594,152301,-,708
Contig_086,Feature_04574,CDS,152392,153573,-,1182
Contig_086,Feature_04575,CDS,153606,154784,-,1179
Contig_086,Feature_04576,CDS,154860,155255,-,396
Contig_086,Feature_04577,CDS,155286,155948,-,663
Contig_086,Feature_04578,CDS,156158,157093,-,936
Contig_086,Feature_04579,CDS,157368,157781,+,414
Contig_086,Feature_04580,CDS,157838,158956,-,1119
Contig_086,Feature_04581,CDS,159638,160267,-,630
Contig_086,Feature_04582,CDS,160310,163234,-,2925
Contig_086,Feature_04583,CDS,163852,164952,-,1101
Contig_086,Feature_04584,CDS,164949,165713,-,765
Contig_086,Feature_04585,CDS,165797,166894,-,1098
Contig_086,Feature_04586,CDS,167151,167486,+,336
Contig_086,Feature_04587,CDS,167657,168049,-,393
Contig_086,Feature_04588,CDS,168199,168717,+,519
Contig_086,Feature_04589,CDS,168911,169612,+,702
Contig_086,Feature_04590,CDS,169625,170800,-,1176
Contig_086,Feature_04591,CDS,171041,171574,+,534
Contig_086,Feature_04592,CDS,171711,173030,+,1320
Contig_086,Feature_04593,CDS,173014,174264,+,1251
Contig_086,Feature_04594,CDS,174420,174839,-,420
Contig_086,Feature_04595,CDS,174865,176154,-,1290
Contig_086,Feature_04596,CDS,176234,176584,-,351
Contig_086,Feature_04597,CDS,176670,178259,-,1590
Contig_086,Feature_04598,CDS,178449,179222,+,774
Contig_086,Feature_04599,CDS,179444,180670,+,1227
Contig_086,Feature_04600,CDS,180802,182019,-,1218
Contig_086,Feature_04601,CDS,182240,185557,-,3318
Contig_086,Feature_04602,CDS,185745,186584,+,840
Contig_086,Feature_04603,CDS,186812,187849,-,1038
Contig_086,Feature_04604,CDS,187836,188297,-,462
Contig_086,Feature_04605,CDS,188450,191560,-,3111
Contig_086,Feature_04606,CDS,191557,192978,-,1422
Contig_086,Feature_04607,CDS,193152,193802,-,651
Contig_086,Feature_04608,CDS,193799,195031,-,1233
Contig_086,Feature_04609,CDS,195280,195450,-,171
Contig_086,Feature_04610,CDS,195469,195663,-,195
Contig_086,Feature_04611,CDS,195901,197088,+,1188
Contig_086,Feature_04612,CDS,197164,198627,-,1464
Contig_086,Feature_04613,CDS,198663,199490,-,828
Contig_086,Feature_04614,CDS,199490,200374,-,885
Contig_086,Feature_04615,CDS,200435,201760,-,1326
Contig_086,Feature_04616,CDS,201924,202901,-,978
Contig_086,Feature_04617,CDS,203328,203966,-,639
Contig_086,Feature_04618,CDS,204302,204910,+,609
Contig_086,Feature_04619,CDS,204885,205142,+,258
Contig_086,Feature_04620,CDS,205227,205919,-,693
Contig_086,Feature_04621,CDS,205965,207134,-,1170
Contig_086,Feature_04622,CDS,207204,207785,-,582
Contig_086,Feature_04623,CDS,208061,208627,+,567
Contig_086,Feature_04624,CDS,208724,209404,+,681
Contig_086,Feature_04625,CDS,209397,210500,+,1104
Contig_086,Feature_04626,CDS,210895,211884,-,990
Contig_086,Feature_04627,CDS,212032,213378,-,1347
Contig_086,Feature_04628,CDS,213396,214664,-,1269
Contig_086,Feature_04629,CDS,214672,215181,-,510
Contig_086,Feature_04630,CDS,215192,216334,-,1143
Contig_086,Feature_04631,CDS,216336,217436,-,1101
Contig_086,Feature_04632,CDS,217830,218873,+,1044
Contig_086,Feature_04633,CDS,219884,222853,-,2970
Contig_091,Feature_04634,CDS,292,1230,+,939
Contig_091,Feature_04635,CDS,3175,4656,+,1482
Contig_091,Feature_04636,CDS,5911,6279,+,369
Contig_091,Feature_04637,CDS,6457,6921,+,465
Contig_091,Feature_04638,CDS,9046,9468,+,423
Contig_091,Feature_04639,CDS,9729,11462,-,1734
Contig_091,Feature_04640,CDS,11459,13285,-,1827
Contig_091,Feature_04641,CDS,13275,16583,-,3309
Contig_091,Feature_04642,CDS,16738,21549,-,4812
Contig_092,Feature_04643,CDS,1390,1608,+,219
Contig_092,Feature_04644,CDS,1900,2985,+,1086
Contig_092,Feature_04645,CDS,3409,4197,+,789
Contig_092,Feature_04646,CDS,4531,5136,+,606
Contig_092,Feature_04647,CDS,5509,6387,+,879
Contig_092,Feature_04648,CDS,6439,7308,+,870
Contig_092,Feature_04649,CDS,9069,9554,-,486
Contig_092,Feature_04650,CDS,10179,10421,-,243
Contig_092,Feature_04651,CDS,10860,11027,+,168
Contig_092,Feature_04652,CDS,11549,12490,-,942
Contig_092,Feature_04653,CDS,12612,13490,+,879
Contig_092,Feature_04654,CDS,15043,16875,-,1833
Contig_092,Feature_04655,CDS,17507,18847,-,1341
Contig_092,Feature_04656,CDS,18907,20376,-,1470
Contig_092,Feature_04657,CDS,20373,21206,-,834
Contig_092,Feature_04658,CDS,21428,22051,-,624
Contig_092,Feature_04659,CDS,22202,22768,-,567
Contig_092,Feature_04660,CDS,22959,25751,-,2793
Contig_092,Feature_04661,tRNA,26479,26549,-,71
Contig_092,Feature_04662,tRNA,26559,26632,-,74
Contig_092,Feature_04663,tRNA,26655,26731,-,77
Contig_093,Feature_04664,tRNA,25,99,-,75
Contig_093,Feature_04665,tRNA,155,230,-,76
Contig_093,Feature_04666,tRNA,242,313,-,72
Contig_093,Feature_04667,tRNA,325,397,-,73
Contig_093,Feature_04668,tRNA,401,476,-,76
Contig_093,Feature_04669,rRNA,495,611,-,117
Contig_094,Feature_04670,rRNA,1,91,-,91
Contig_094,Feature_04671,CDS,458,688,-,231
Contig_094,Feature_04672,CDS,884,1498,-,615
Contig_094,Feature_04673,CDS,1594,2373,+,780
Contig_094,Feature_04674,CDS,2480,3211,+,732
Contig_094,Feature_04675,CDS,3245,4351,-,1107
Contig_094,Feature_04676,CDS,4411,5187,-,777
Contig_094,Feature_04677,CDS,5256,6425,-,1170
Contig_094,Feature_04678,CDS,6481,7173,-,693
Contig_094,Feature_04679,CDS,7229,7348,-,120
Contig_094,Feature_04680,CDS,7446,7634,-,189
Contig_094,Feature_04681,CDS,8336,8728,-,393
Contig_094,Feature_04682,CDS,8749,9186,-,438
Contig_094,Feature_04683,CDS,9370,10140,-,771
Contig_094,Feature_04684,CDS,10307,10672,-,366
Contig_094,Feature_04685,CDS,10707,11651,-,945
Contig_094,Feature_04686,CDS,11787,12182,-,396
Contig_094,Feature_04687,CDS,12202,12570,-,369
Contig_094,Feature_04688,CDS,12592,12705,-,114
Contig_094,Feature_04689,CDS,12824,13039,-,216
Contig_094,Feature_04690,CDS,13042,13350,-,309
Contig_094,Feature_04691,CDS,13360,13845,-,486
Contig_094,Feature_04692,CDS,13905,14549,-,645
Contig_094,Feature_04693,CDS,14640,15938,-,1299
Contig_094,Feature_04694,CDS,15938,16378,-,441
Contig_094,Feature_04695,CDS,16422,16607,-,186
Contig_094,Feature_04696,CDS,16620,17117,-,498
Contig_094,Feature_04697,CDS,17145,17513,-,369
Contig_094,Feature_04698,CDS,17627,18169,-,543
Contig_094,Feature_04699,CDS,18203,18601,-,399
Contig_094,Feature_04700,CDS,18634,18819,-,186
Contig_094,Feature_04701,CDS,18895,19440,-,546
Contig_094,Feature_04702,CDS,19472,19825,-,354
Contig_094,Feature_04703,CDS,19862,20230,-,369
Contig_094,Feature_04704,CDS,20265,20528,-,264
Contig_094,Feature_04705,CDS,20579,20776,-,198
Contig_094,Feature_04706,CDS,20766,21200,-,435
Contig_094,Feature_04707,CDS,21203,21868,-,666
Contig_094,Feature_04708,CDS,21882,22214,-,333
Contig_094,Feature_04709,CDS,22250,22528,-,279
Contig_094,Feature_04710,CDS,22601,23431,-,831
Contig_094,Feature_04711,CDS,23462,23752,-,291
Contig_094,Feature_04712,CDS,23752,24375,-,624
Contig_094,Feature_04713,CDS,24402,25025,-,624
Contig_094,Feature_04714,CDS,25058,25366,-,309
Contig_094,Feature_04715,CDS,25707,26897,-,1191
Contig_094,Feature_04716,CDS,26990,29068,-,2079
Contig_094,Feature_04717,CDS,29116,29586,-,471
Contig_094,Feature_04718,CDS,29637,30059,-,423
Contig_094,Feature_04719,CDS,30204,30455,-,252
Contig_094,Feature_04720,CDS,30676,34290,-,3615
Contig_094,Feature_04721,CDS,34431,37994,-,3564
Contig_094,Feature_04722,CDS,38320,38934,-,615
Contig_094,Feature_04723,CDS,39091,39456,-,366
Contig_094,Feature_04724,CDS,39525,40028,-,504
Contig_094,Feature_04725,CDS,40322,41014,-,693
Contig_094,Feature_04726,CDS,41102,41527,-,426
Contig_094,Feature_04727,CDS,41601,42134,-,534
Contig_094,Feature_04728,CDS,42157,42348,-,192
Contig_094,Feature_04729,CDS,42851,43495,-,645
Contig_094,Feature_04730,CDS,43658,44179,-,522
Contig_094,Feature_04731,CDS,44184,44930,-,747
Contig_094,Feature_04732,CDS,44986,45444,-,459
Contig_094,Feature_04733,CDS,45441,46844,-,1404
Contig_094,Feature_04734,CDS,46869,47549,-,681
Contig_094,Feature_04735,CDS,48031,49491,-,1461
Contig_094,Feature_04736,CDS,49531,50007,-,477
Contig_094,Feature_04737,CDS,50004,50702,-,699
Contig_094,Feature_04738,CDS,50773,51858,-,1086
Contig_094,Feature_04739,CDS,52049,52795,-,747
Contig_094,Feature_04740,CDS,52850,53926,-,1077
Contig_094,Feature_04741,CDS,53939,55312,-,1374
Contig_094,Feature_04742,CDS,55555,57999,-,2445
Contig_094,Feature_04743,CDS,58044,59108,-,1065
Contig_094,Feature_04744,CDS,59138,59662,-,525
Contig_094,Feature_04745,CDS,59747,60211,-,465
Contig_094,Feature_04746,CDS,60703,61890,-,1188
Contig_094,Feature_04747,rRNA,62052,62168,-,117
Contig_094,Feature_04748,rRNA,62313,62410,-,98
Contig_095,Feature_04749,rRNA,1,579,-,579
Contig_096,Feature_04750,rRNA,1,278,-,278
Contig_097,Feature_04751,rRNA,1,218,-,218
Contig_098,Feature_04752,rRNA,1,217,-,217
Contig_099,Feature_04753,rRNA,1,578,-,578
Contig_100,Feature_04754,rRNA,1,326,-,326
Contig_101,Feature_04755,rRNA,1,894,-,894
Contig_101,Feature_04756,tRNA,1035,1110,-,76
Contig_101,Feature_04757,tRNA,1132,1208,-,77
Contig_101,Feature_04758,rRNA,1249,1365,-,117
Contig_101,Feature_04759,rRNA,1483,1560,-,78
Contig_102,Feature_04760,tRNA,191,266,-,76
Contig_102,Feature_04761,rRNA,365,425,-,61
Contig_103,Feature_04762,rRNA,1,464,-,464
Contig_103,Feature_04763,CDS,842,2857,-,2016
Contig_103,Feature_04764,CDS,2944,5268,-,2325
Contig_103,Feature_04765,CDS,5310,6005,-,696
Contig_103,Feature_04766,CDS,6147,7019,-,873
Contig_103,Feature_04767,CDS,7155,8555,-,1401
Contig_103,Feature_04768,CDS,8552,9460,-,909
Contig_103,Feature_04769,CDS,10107,11018,-,912
Contig_103,Feature_04770,CDS,11211,12083,-,873
Contig_103,Feature_04771,CDS,12085,13104,-,1020
Contig_103,Feature_04772,CDS,13185,13730,-,546
Contig_103,Feature_04773,CDS,13814,15688,+,1875
Contig_103,Feature_04774,CDS,15758,16855,-,1098
Contig_103,Feature_04775,CDS,16918,17646,-,729
Contig_103,Feature_04776,CDS,17674,18792,-,1119
Contig_103,Feature_04777,CDS,18862,22704,-,3843
Contig_103,Feature_04778,CDS,22738,23151,-,414
Contig_103,Feature_04779,CDS,23148,24686,-,1539
Contig_103,Feature_04780,CDS,24700,26007,-,1308
Contig_103,Feature_04781,CDS,26018,26806,-,789
Contig_103,Feature_04782,CDS,26957,29407,+,2451
Contig_103,Feature_04783,CDS,30238,30342,-,105
Contig_103,Feature_04784,CDS,30634,31974,-,1341
Contig_103,Feature_04785,CDS,31952,35182,-,3231
Contig_103,Feature_04786,CDS,36713,37594,-,882
Contig_103,Feature_04787,CDS,37782,38813,+,1032
Contig_103,Feature_04788,CDS,38836,39264,+,429
Contig_103,Feature_04789,CDS,39367,41877,-,2511
Contig_103,Feature_04790,CDS,42311,42670,-,360
Contig_103,Feature_04791,CDS,42948,44861,-,1914
Contig_103,Feature_04792,CDS,44910,46142,-,1233
Contig_103,Feature_04793,CDS,46498,48123,+,1626
Contig_103,Feature_04794,CDS,48242,49453,-,1212
Contig_103,Feature_04795,CDS,49864,52725,-,2862
Contig_103,Feature_04796,CDS,52895,54886,-,1992
Contig_103,Feature_04797,CDS,55095,55922,+,828
Contig_103,Feature_04798,CDS,55906,56721,+,816
Contig_103,Feature_04799,CDS,56954,57181,-,228
Contig_103,Feature_04800,CDS,57332,57433,-,102
Contig_103,Feature_04801,CDS,57423,58796,-,1374
Contig_103,Feature_04802,CDS,59088,63146,-,4059
Contig_103,Feature_04803,CDS,63573,63956,-,384
Contig_103,Feature_04804,CDS,64230,64832,-,603
Contig_103,Feature_04805,CDS,64967,66283,-,1317
Contig_103,Feature_04806,CDS,66448,67914,-,1467
Contig_103,Feature_04807,CDS,68119,69402,-,1284
Contig_103,Feature_04808,CDS,69486,70403,-,918
Contig_103,Feature_04809,CDS,70393,71070,-,678
Contig_103,Feature_04810,CDS,71303,72721,+,1419
Contig_103,Feature_04811,CDS,72795,73949,-,1155
Contig_103,Feature_04812,CDS,74217,75005,+,789
Contig_103,Feature_04813,CDS,75087,76721,-,1635
Contig_103,Feature_04814,CDS,76827,78428,-,1602
Contig_103,Feature_04815,CDS,78425,78844,-,420
Contig_103,Feature_04816,CDS,78807,79814,-,1008
Contig_103,Feature_04817,CDS,79838,82297,-,2460
Contig_103,Feature_04818,CDS,82290,82541,-,252
Contig_103,Feature_04819,CDS,83061,84473,-,1413
Contig_103,Feature_04820,CDS,84560,85795,-,1236
Contig_103,Feature_04821,CDS,85847,86803,-,957
Contig_103,Feature_04822,CDS,86852,88114,-,1263
Contig_103,Feature_04823,CDS,88167,89006,-,840
Contig_103,Feature_04824,CDS,89125,90351,-,1227
Contig_103,Feature_04825,CDS,90459,91508,-,1050
Contig_103,Feature_04826,CDS,91854,92774,+,921
Contig_103,Feature_04827,CDS,92868,93767,-,900
Contig_103,Feature_04828,CDS,93864,94859,-,996
Contig_103,Feature_04829,CDS,95424,97874,-,2451
Contig_103,Feature_04830,CDS,97868,98038,-,171
Contig_103,Feature_04831,CDS,98287,98847,-,561
Contig_103,Feature_04832,CDS,99286,110361,+,11076
Contig_103,Feature_04833,CDS,110521,110718,-,198
Contig_103,Feature_04834,CDS,111065,111403,-,339
Contig_103,Feature_04835,CDS,111407,111799,-,393
Contig_103,Feature_04836,CDS,111820,113319,-,1500
Contig_103,Feature_04837,CDS,113332,113730,-,399
Contig_103,Feature_04838,CDS,113813,114889,-,1077
Contig_103,Feature_04839,CDS,115049,115315,-,267
Contig_103,Feature_04840,CDS,115352,116359,-,1008
Contig_103,Feature_04841,CDS,116391,117530,-,1140
Contig_103,Feature_04842,CDS,117491,118501,-,1011
Contig_103,Feature_04843,CDS,118515,120404,-,1890
Contig_103,Feature_04844,CDS,120551,121366,-,816
Contig_103,Feature_04845,CDS,121518,121757,-,240
Contig_103,Feature_04846,CDS,121760,122212,-,453
Contig_103,Feature_04847,CDS,122303,122872,-,570
Contig_103,Feature_04848,CDS,122890,123810,-,921
Contig_103,Feature_04849,CDS,123874,125442,-,1569
Contig_103,Feature_04850,CDS,125461,125961,-,501
Contig_103,Feature_04851,CDS,125971,126246,-,276
Contig_103,Feature_04852,CDS,126442,126852,-,411
Contig_103,Feature_04853,CDS,127588,128058,-,471
Contig_103,Feature_04854,CDS,128155,128250,-,96
Contig_103,Feature_04855,CDS,128442,129272,-,831
Contig_103,Feature_04856,CDS,129359,131479,-,2121
Contig_103,Feature_04857,CDS,131681,132121,-,441
Contig_103,Feature_04858,CDS,132289,133011,-,723
Contig_103,Feature_04859,CDS,133016,134176,-,1161
Contig_103,Feature_04860,CDS,134224,137004,-,2781
Contig_103,Feature_04861,CDS,137206,138615,+,1410
Contig_103,Feature_04862,CDS,138612,141728,+,3117
Contig_103,Feature_04863,CDS,141784,142686,+,903
Contig_103,Feature_04864,CDS,142814,144016,-,1203
Contig_103,Feature_04865,CDS,144346,144636,-,291
Contig_103,Feature_04866,CDS,144773,145357,-,585
Contig_103,Feature_04867,CDS,145402,146934,-,1533
Contig_103,Feature_04868,CDS,147034,149400,-,2367
Contig_103,Feature_04869,CDS,149939,151285,-,1347
Contig_103,Feature_04870,CDS,151305,154442,-,3138
Contig_103,Feature_04871,CDS,154794,158810,-,4017
Contig_103,Feature_04872,CDS,159001,160131,-,1131
Contig_103,Feature_04873,CDS,160269,161042,-,774
Contig_103,Feature_04874,CDS,161039,162175,-,1137
Contig_103,Feature_04875,CDS,162151,164166,-,2016
Contig_103,Feature_04876,CDS,164427,166145,-,1719
Contig_103,Feature_04877,CDS,166243,166689,-,447
Contig_103,Feature_04878,CDS,167585,167797,-,213
Contig_103,Feature_04879,CDS,167808,168635,-,828
Contig_103,Feature_04880,CDS,168649,169533,-,885
Contig_103,Feature_04881,CDS,169657,170655,-,999
Contig_103,Feature_04882,CDS,170827,171114,-,288
Contig_103,Feature_04883,CDS,171315,172055,-,741
Contig_103,Feature_04884,CDS,172126,173565,-,1440
Contig_103,Feature_04885,CDS,173781,175136,-,1356
Contig_103,Feature_04886,CDS,175472,175723,-,252
Contig_103,Feature_04887,CDS,175782,176072,+,291
Contig_103,Feature_04888,CDS,176069,176482,-,414
Contig_103,Feature_04889,CDS,176553,177953,-,1401
Contig_103,Feature_04890,CDS,178075,178941,-,867
Contig_103,Feature_04891,CDS,179117,180631,-,1515
Contig_103,Feature_04892,CDS,180651,181196,-,546
Contig_103,Feature_04893,CDS,181193,181681,-,489
Contig_103,Feature_04894,CDS,181791,182015,-,225
Contig_103,Feature_04895,CDS,182121,182945,-,825
